X,Y,Last_Check,Current_Particulate_Matter_2_5_,PM_2_5_10_Minute_Avg_,PM_2_5_30_Minute_Avg_,PM_2_5_1_Hour_Avg_,PM_2_5_6_Hour_Avg_,PM_2_5_24_Hour_Avg_,PM_2_5_One_Week_Avg_,Temp__F_,Humidity____,Pressure__mbar_,Site_Label,Inside_Outside,Latitude,Longitude,Uptime__Seconds_,RSSI__WiFi_signal_strength_dBm_,Hardware_Issues,Age_of_Data_at_Check__minutes_,ObjectId
-79.035728,35.932522,2019/07/31 00:02:20+00,22.42,22.2,21.79,22.05,20.54,16.4,15.02,96,36,1002.88,Chapel Hill Public Library,outside,35.932522,-79.035728,1965,-76,2,,10329
-79.035728,35.932522,2019/07/31 00:56:45+00,22.99,22.42,21.96,22.11,20.58,16.43,15.03,90,44,1003.52,Chapel Hill Public Library,outside,35.932522,-79.035728,795,-80,8,,10330
-79.035728,35.932522,2019/07/31 02:03:46+00,24.71,23.82,22.93,22.63,20.75,16.53,15.04,86,49,1004.42,Chapel Hill Public Library,outside,35.932522,-79.035728,4816,-86,1,,10331
-79.035728,35.932522,2019/07/31 03:02:49+00,24.94,24.53,23.85,23.29,21.02,16.68,15.07,85,51,1004.26,Chapel Hill Public Library,outside,35.932522,-79.035728,8359,-86,2,,10332
-79.035728,35.932522,2019/07/31 03:07:04+00,26.58,24.74,23.94,23.34,21.03,16.69,15.07,85,50,1004.34,Chapel Hill Public Library,outside,35.932522,-79.035728,8614,-84,58,,10333
-79.035728,35.932522,2019/07/31 03:07:04+00,26.58,24.74,23.94,23.34,21.03,16.69,15.07,85,50,1004.34,Chapel Hill Public Library,outside,35.932522,-79.035728,8614,-84,118,,10334
-79.035728,35.932522,2019/07/31 03:07:04+00,26.58,24.74,23.94,23.34,21.03,16.69,15.07,85,50,1004.34,Chapel Hill Public Library,outside,35.932522,-79.035728,8614,-84,178,,10335
-79.035728,35.932522,2019/07/31 06:56:51+00,21.95,24.46,23.87,23.32,21.04,16.69,15.07,81,58,1004.62,Chapel Hill Public Library,outside,35.932522,-79.035728,904,-82,8,,10336
-79.035728,35.932522,2019/07/31 06:56:51+00,21.95,24.46,23.87,23.32,21.04,16.69,15.07,81,58,1004.62,Chapel Hill Public Library,outside,35.932522,-79.035728,904,-82,68,,10337
-79.035728,35.932522,2019/07/31 06:56:51+00,21.95,24.46,23.87,23.32,21.04,16.69,15.07,81,58,1004.62,Chapel Hill Public Library,outside,35.932522,-79.035728,904,-82,128,,10338
-79.035728,35.932522,2019/07/31 06:56:51+00,21.95,24.46,23.87,23.32,21.04,16.69,15.07,81,58,1004.62,Chapel Hill Public Library,outside,35.932522,-79.035728,904,-82,188,,10339
-79.035728,35.932522,2019/07/31 06:56:51+00,21.95,24.46,23.87,23.32,21.04,16.69,15.07,81,58,1004.62,Chapel Hill Public Library,outside,35.932522,-79.035728,904,-82,248,,10340
-79.035728,35.932522,2019/08/01 03:04:35+00,23.67,22.95,22.23,21.61,20.78,17.12,15.16,82,56,1004.53,Chapel Hill Public Library,outside,35.932522,-79.035728,916,-83,0,,10341
-79.035728,35.932522,2019/08/01 03:34:35+00,23.2,23.12,22.61,21.96,20.88,17.18,15.18,83,57,1005.42,Chapel Hill Public Library,outside,35.932522,-79.035728,2716,-81,30,,10342
-79.035728,35.932522,2019/08/01 03:34:35+00,23.2,23.12,22.61,21.96,20.88,17.18,15.18,83,57,1005.42,Chapel Hill Public Library,outside,35.932522,-79.035728,2716,-81,90,,10343
-79.035728,35.932522,2019/08/01 03:34:35+00,23.2,23.12,22.61,21.96,20.88,17.18,15.18,83,57,1005.42,Chapel Hill Public Library,outside,35.932522,-79.035728,2716,-81,150,,10344
-79.035728,35.932522,2019/08/01 03:34:35+00,23.2,23.12,22.61,21.96,20.88,17.18,15.18,83,57,1005.42,Chapel Hill Public Library,outside,35.932522,-79.035728,2716,-81,210,,10345
-79.035728,35.932522,2019/08/01 03:34:35+00,23.2,23.12,22.61,21.96,20.88,17.18,15.18,83,57,1005.42,Chapel Hill Public Library,outside,35.932522,-79.035728,2716,-81,270,,10346
-79.035728,35.932522,2019/08/01 03:34:35+00,23.2,23.12,22.61,21.96,20.88,17.18,15.18,83,57,1005.42,Chapel Hill Public Library,outside,35.932522,-79.035728,2716,-81,330,,10347
-79.035728,35.932522,2019/08/01 03:34:35+00,23.2,23.12,22.61,21.96,20.88,17.18,15.18,83,57,1005.42,Chapel Hill Public Library,outside,35.932522,-79.035728,2716,-81,390,,10348
-79.035728,35.932522,2019/08/01 03:34:35+00,23.2,23.12,22.61,21.96,20.88,17.18,15.18,83,57,1005.42,Chapel Hill Public Library,outside,35.932522,-79.035728,2716,-81,450,,10349
-79.035728,35.932522,2019/08/01 03:34:35+00,23.2,23.12,22.61,21.96,20.88,17.18,15.18,83,57,1005.42,Chapel Hill Public Library,outside,35.932522,-79.035728,2716,-81,510,,10350
-79.035728,35.932522,2019/08/01 13:01:11+00,14.13,21.5,22.08,21.72,20.85,17.18,15.18,89,47,1006.33,Chapel Hill Public Library,outside,35.932522,-79.035728,128,-84,3,,10351
-79.035728,35.932522,2019/08/01 13:30:40+00,16.12,20.97,21.89,21.63,20.83,17.18,15.18,91,44,1005.51,Chapel Hill Public Library,outside,35.932522,-79.035728,247,-85,34,,10352
-79.035728,35.932522,2019/08/01 15:04:11+00,21.37,19.45,20.62,20.96,20.74,17.19,15.18,91,43,1004.07,Chapel Hill Public Library,outside,35.932522,-79.035728,241,-82,0,,10353
-79.035728,35.932522,2019/08/01 16:05:00+00,23.04,21.72,21.22,21.22,20.79,17.23,15.19,103,34,1006.13,Chapel Hill Public Library,outside,35.932522,-79.035728,2056,-77,0,,10354
-79.035728,35.932522,2019/08/01 16:51:03+00,24.31,23.94,22.53,21.95,20.95,17.32,15.21,100,33,1003.93,Chapel Hill Public Library,outside,35.932522,-79.035728,4819,-83,14,,10355
-79.035728,35.932522,2019/08/01 18:03:50+00,28.36,26.91,24.84,23.44,21.29,17.45,15.23,101,33,1003.51,Chapel Hill Public Library,outside,35.932522,-79.035728,2891,-84,1,,10356
-79.035728,35.932522,2019/08/01 19:04:40+00,24.15,27.13,25.8,24.28,21.52,17.55,15.25,95,42,1004.64,Chapel Hill Public Library,outside,35.932522,-79.035728,6541,-87,0,,10357
-79.035728,35.932522,2019/08/01 20:03:27+00,25.85,25.72,25.71,24.77,21.81,17.7,15.27,92,48,1004.66,Chapel Hill Public Library,outside,35.932522,-79.035728,10068,-80,1,,10358
-79.035728,35.932522,2019/08/01 20:40:46+00,15.65,22.97,24.73,24.33,21.77,17.7,15.27,89,48,1004.21,Chapel Hill Public Library,outside,35.932522,-79.035728,600,-83,24,,10359
-79.035728,35.932522,2019/08/01 22:01:50+00,20.33,20.77,22.28,22.97,21.65,17.73,15.28,98,39,1003.55,Chapel Hill Public Library,outside,35.932522,-79.035728,3484,-78,3,,10360
-79.035728,35.932522,2019/08/01 23:04:30+00,18.45,20.88,21.88,22.62,21.64,17.76,15.29,95,41,1003.96,Chapel Hill Public Library,outside,35.932522,-79.035728,2450,-82,0,,10361
-79.035728,35.932522,2019/08/02 00:03:26+00,21.26,20.5,20.98,21.83,21.54,17.8,15.3,90,52,1004.63,Chapel Hill Public Library,outside,35.932522,-79.035728,5986,-86,1,,10362
-79.035728,35.932522,2019/08/02 00:59:42+00,24.07,21.44,21.21,21.8,21.55,17.83,15.31,87,55,1004.78,Chapel Hill Public Library,outside,35.932522,-79.035728,9361,-82,5,,10363
-79.035728,35.932522,2019/08/02 01:41:52+00,12.47,20.32,20.88,21.6,21.52,17.83,15.31,82,56,1004.01,Chapel Hill Public Library,outside,35.932522,-79.035728,653,-84,23,,10364
-79.035728,35.932522,2019/08/02 01:41:52+00,12.47,20.32,20.88,21.6,21.52,17.83,15.31,82,56,1004.01,Chapel Hill Public Library,outside,35.932522,-79.035728,653,-84,83,,10365
-79.035728,35.932522,2019/08/02 01:41:52+00,12.47,20.32,20.88,21.6,21.52,17.83,15.31,82,56,1004.01,Chapel Hill Public Library,outside,35.932522,-79.035728,653,-84,143,,10366
-79.035728,35.932522,2019/08/02 01:41:52+00,12.47,20.32,20.88,21.6,21.52,17.83,15.31,82,56,1004.01,Chapel Hill Public Library,outside,35.932522,-79.035728,653,-84,203,,10367
-79.035728,35.932522,2019/08/02 01:41:52+00,12.47,20.32,20.88,21.6,21.52,17.83,15.31,82,56,1004.01,Chapel Hill Public Library,outside,35.932522,-79.035728,653,-84,263,,10368
-79.035728,35.932522,2019/08/02 01:41:52+00,12.47,20.32,20.88,21.6,21.52,17.83,15.31,82,56,1004.01,Chapel Hill Public Library,outside,35.932522,-79.035728,653,-84,323,,10369
-79.035728,35.932522,2019/08/02 08:03:01+00,11.36,19.42,20.56,21.43,21.49,17.83,15.31,79,63,1004.63,Chapel Hill Public Library,outside,35.932522,-79.035728,436,-80,2,,10370
-79.035728,35.932522,2019/08/02 08:12:58+00,10.78,16.48,19.33,20.74,21.37,17.81,15.31,79,65,1005.35,Chapel Hill Public Library,outside,35.932522,-79.035728,1039,-81,52,,10371
-79.035728,35.932522,2019/08/02 08:12:58+00,10.78,16.48,19.33,20.74,21.37,17.81,15.31,79,65,1005.35,Chapel Hill Public Library,outside,35.932522,-79.035728,1039,-81,112,,10372
-79.035728,35.932522,2019/08/02 10:51:04+00,11.76,14.7,18.3,20.13,21.26,17.79,15.31,78,63,1005.68,Chapel Hill Public Library,outside,35.932522,-79.035728,737,-84,14,,10373
-79.035728,35.932522,2019/08/02 11:35:45+00,11.82,13.9,17.67,19.71,21.18,17.78,15.31,78,64,1006.05,Chapel Hill Public Library,outside,35.932522,-79.035728,1201,-83,29,,10374
-79.035728,35.932522,2019/08/02 12:49:19+00,13.03,13.12,16.78,19.09,21.05,17.76,15.3,81,62,1007.04,Chapel Hill Public Library,outside,35.932522,-79.035728,1698,-83,15,,10375
-79.035728,35.932522,2019/08/02 13:49:10+00,10.6,12.45,16.19,18.67,20.96,17.74,15.3,84,58,1007.2,Chapel Hill Public Library,outside,35.932522,-79.035728,935,-84,15,,10376
-79.035728,35.932522,2019/08/08 22:59:53+00,13.24,12.42,15.2,16.55,19.27,17.59,15.32,96,38,997.32,Chapel Hill Public Library,outside,35.932522,-79.035728,248,-86,5,,10377
-79.035728,35.932522,2019/07/21 11:58:41+00,18.1,17.48,15.29,14.43,14.25,14.96,14.85,90,55,1002.66,Chapel Hill Public Library,outside,35.932522,-79.035728,3042,-86,6,,10378
-79.035728,35.932522,2019/08/04 20:51:54+00,14,13.23,13.56,14.71,19.37,17.49,15.29,83,64,1001.05,Chapel Hill Public Library,outside,35.932522,-79.035728,2088,-82,73,,10379
-79.035728,35.932522,2019/07/22 16:00:53+00,5.06,6.6,8.89,9.75,12.62,14.35,14.77,104,32,1001.13,Chapel Hill Public Library,outside,35.932522,-79.035728,2285,-81,4,,10380
-79.035728,35.932522,2019/07/20 04:04:36+00,15.59,14.92,15.04,14.99,13.79,14.96,14.85,90,49,1001.06,Chapel Hill Public Library,outside,35.932522,-79.035728,14131,-86,0,,10381
-79.035728,35.932522,2019/07/23 18:53:19+00,1.42,5.57,6.33,6.86,10.13,13.33,14.6,75,69,998.59,Chapel Hill Public Library,outside,35.932522,-79.035728,1081,-83,11,,10382
-79.035728,35.932522,2019/08/02 13:49:10+00,10.6,12.45,16.19,18.67,20.96,17.74,15.3,84,58,1007.2,Chapel Hill Public Library,outside,35.932522,-79.035728,935,-84,75,,10383
-79.035728,35.932522,2019/08/02 16:04:56+00,10.31,11.25,14.44,17.28,20.64,17.69,15.3,94,41,1006.93,Chapel Hill Public Library,outside,35.932522,-79.035728,3281,-81,0,,10384
-79.035728,35.932522,2019/08/02 17:04:54+00,11.75,11.49,13.56,16.33,20.37,17.64,15.29,99,36,1006.47,Chapel Hill Public Library,outside,35.932522,-79.035728,1924,-80,0,,10385
-79.035728,35.932522,2019/08/02 17:04:54+00,11.75,11.49,13.56,16.33,20.37,17.64,15.29,99,36,1006.47,Chapel Hill Public Library,outside,35.932522,-79.035728,1924,-80,60,,10386
-79.035728,35.932522,2019/08/02 18:57:38+00,15.25,12.26,13.69,16.3,20.34,17.64,15.29,100,33,1004.2,Chapel Hill Public Library,outside,35.932522,-79.035728,655,-83,7,,10387
-79.035728,35.932522,2019/08/02 20:03:18+00,16.74,15.33,14.62,16.33,20.22,17.63,15.3,103,34,1004.06,Chapel Hill Public Library,outside,35.932522,-79.035728,2744,-84,1,,10388
-79.035728,35.932522,2019/08/02 20:03:18+00,16.74,15.33,14.62,16.33,20.22,17.63,15.3,103,34,1004.06,Chapel Hill Public Library,outside,35.932522,-79.035728,2744,-84,61,,10389
-79.035728,35.932522,2019/08/02 21:58:34+00,21.27,16.24,14.98,16.45,20.22,17.63,15.3,97,40,1003.44,Chapel Hill Public Library,outside,35.932522,-79.035728,241,-82,6,,10390
-79.035728,35.932522,2019/08/02 22:29:19+00,21.5,17.84,15.73,16.74,20.22,17.64,15.3,96,40,1003.47,Chapel Hill Public Library,outside,35.932522,-79.035728,2086,-80,35,,10391
-79.035728,35.932522,2019/08/02 22:29:19+00,21.5,17.84,15.73,16.74,20.22,17.64,15.3,96,40,1003.47,Chapel Hill Public Library,outside,35.932522,-79.035728,2086,-80,95,,10392
-79.035728,35.932522,2019/08/02 22:29:19+00,21.5,17.84,15.73,16.74,20.22,17.64,15.3,96,40,1003.47,Chapel Hill Public Library,outside,35.932522,-79.035728,2086,-80,155,,10393
-79.035728,35.932522,2019/08/02 22:29:19+00,21.5,17.84,15.73,16.74,20.22,17.64,15.3,96,40,1003.47,Chapel Hill Public Library,outside,35.932522,-79.035728,2086,-80,215,,10394
-79.035728,35.932522,2019/08/02 22:29:19+00,21.5,17.84,15.73,16.74,20.22,17.64,15.3,96,40,1003.47,Chapel Hill Public Library,outside,35.932522,-79.035728,2086,-80,275,,10395
-79.035728,35.932522,2019/08/02 22:29:19+00,21.5,17.84,15.73,16.74,20.22,17.64,15.3,96,40,1003.47,Chapel Hill Public Library,outside,35.932522,-79.035728,2086,-80,335,,10396
-79.035728,35.932522,2019/08/03 04:36:12+00,12.35,17.29,15.62,16.67,20.2,17.64,15.3,80,65,1004.86,Chapel Hill Public Library,outside,35.932522,-79.035728,717,-82,28,,10397
-79.035728,35.932522,2019/08/03 04:36:12+00,12.35,17.29,15.62,16.67,20.2,17.64,15.3,80,65,1004.86,Chapel Hill Public Library,outside,35.932522,-79.035728,717,-82,88,,10398
-79.035728,35.932522,2019/08/03 04:36:12+00,12.35,17.29,15.62,16.67,20.2,17.64,15.3,80,65,1004.86,Chapel Hill Public Library,outside,35.932522,-79.035728,717,-82,148,,10399
-79.035728,35.932522,2019/08/03 07:47:50+00,11.99,16.76,15.49,16.59,20.18,17.63,15.3,80,63,1004.14,Chapel Hill Public Library,outside,35.932522,-79.035728,1501,-82,17,,10400
-79.035728,35.932522,2019/08/03 07:47:50+00,11.99,16.76,15.49,16.59,20.18,17.63,15.3,80,63,1004.14,Chapel Hill Public Library,outside,35.932522,-79.035728,1501,-82,77,,10401
-79.035728,35.932522,2019/08/03 07:47:50+00,11.99,16.76,15.49,16.59,20.18,17.63,15.3,80,63,1004.14,Chapel Hill Public Library,outside,35.932522,-79.035728,1501,-82,137,,10402
-79.035728,35.932522,2019/08/03 10:16:14+00,17.91,16.87,15.57,16.61,20.17,17.63,15.3,78,68,1004.13,Chapel Hill Public Library,outside,35.932522,-79.035728,1637,-86,48,,10403
-79.035728,35.932522,2019/08/03 10:16:14+00,17.91,16.87,15.57,16.61,20.17,17.63,15.3,78,68,1004.13,Chapel Hill Public Library,outside,35.932522,-79.035728,1637,-86,108,,10404
-79.035728,35.932522,2019/08/03 10:16:14+00,17.91,16.87,15.57,16.61,20.17,17.63,15.3,78,68,1004.13,Chapel Hill Public Library,outside,35.932522,-79.035728,1637,-86,168,,10405
-79.035728,35.932522,2019/08/03 10:16:14+00,17.91,16.87,15.57,16.61,20.17,17.63,15.3,78,68,1004.13,Chapel Hill Public Library,outside,35.932522,-79.035728,1637,-86,228,,10406
-79.035728,35.932522,2019/08/03 10:16:14+00,17.91,16.87,15.57,16.61,20.17,17.63,15.3,78,68,1004.13,Chapel Hill Public Library,outside,35.932522,-79.035728,1637,-86,288,,10407
-79.035728,35.932522,2019/08/03 15:20:32+00,13.62,16.55,15.51,16.56,20.15,17.63,15.3,93,47,1004.28,Chapel Hill Public Library,outside,35.932522,-79.035728,1201,-83,44,,10408
-79.035728,35.932522,2019/08/03 16:50:47+00,13.03,15.9,15.36,16.45,20.12,17.62,15.3,90,42,1001.11,Chapel Hill Public Library,outside,35.932522,-79.035728,247,-84,14,,10409
-79.035728,35.932522,2019/08/03 16:50:47+00,13.03,15.9,15.36,16.45,20.12,17.62,15.3,90,42,1001.11,Chapel Hill Public Library,outside,35.932522,-79.035728,247,-84,74,,10410
-79.035728,35.932522,2019/08/03 18:37:47+00,12.11,13.57,14.51,15.86,19.93,17.59,15.3,95,38,1001.52,Chapel Hill Public Library,outside,35.932522,-79.035728,1351,-83,27,,10411
-79.035728,35.932522,2019/08/03 18:37:47+00,12.11,13.57,14.51,15.86,19.93,17.59,15.3,95,38,1001.52,Chapel Hill Public Library,outside,35.932522,-79.035728,1351,-83,87,,10412
-79.035728,35.932522,2019/08/03 20:06:08+00,11.06,13.32,14.39,15.78,19.91,17.59,15.29,100,35,1001.35,Chapel Hill Public Library,outside,35.932522,-79.035728,367,-84,58,,10413
-79.035728,35.932522,2019/08/03 20:06:08+00,11.06,13.32,14.39,15.78,19.91,17.59,15.29,100,35,1001.35,Chapel Hill Public Library,outside,35.932522,-79.035728,367,-84,118,,10414
-79.035728,35.932522,2019/08/03 23:02:08+00,12.91,12.82,13.61,14.99,19.57,17.53,15.29,95,43,1000.62,Chapel Hill Public Library,outside,35.932522,-79.035728,4412,-83,2,,10415
-79.035728,35.932522,2019/08/03 23:14:23+00,13.31,12.88,13.55,14.89,19.51,17.52,15.29,92,48,1000.68,Chapel Hill Public Library,outside,35.932522,-79.035728,5147,-83,50,,10416
-79.035728,35.932522,2019/08/03 23:14:23+00,13.31,12.88,13.55,14.89,19.51,17.52,15.29,92,48,1000.68,Chapel Hill Public Library,outside,35.932522,-79.035728,5147,-83,110,,10417
-79.035728,35.932522,2019/08/03 23:14:23+00,13.31,12.88,13.55,14.89,19.51,17.52,15.29,92,48,1000.68,Chapel Hill Public Library,outside,35.932522,-79.035728,5147,-83,170,,10418
-79.035728,35.932522,2019/08/03 23:14:23+00,13.31,12.88,13.55,14.89,19.51,17.52,15.29,92,48,1000.68,Chapel Hill Public Library,outside,35.932522,-79.035728,5147,-83,230,,10419
-79.035728,35.932522,2019/08/03 23:14:23+00,13.31,12.88,13.55,14.89,19.51,17.52,15.29,92,48,1000.68,Chapel Hill Public Library,outside,35.932522,-79.035728,5147,-83,290,,10420
-79.035728,35.932522,2019/08/03 23:14:23+00,13.31,12.88,13.55,14.89,19.51,17.52,15.29,92,48,1000.68,Chapel Hill Public Library,outside,35.932522,-79.035728,5147,-83,350,,10421
-79.035728,35.932522,2019/08/03 23:14:23+00,13.31,12.88,13.55,14.89,19.51,17.52,15.29,92,48,1000.68,Chapel Hill Public Library,outside,35.932522,-79.035728,5147,-83,410,,10422
-79.035728,35.932522,2019/08/03 23:14:23+00,13.31,12.88,13.55,14.89,19.51,17.52,15.29,92,48,1000.68,Chapel Hill Public Library,outside,35.932522,-79.035728,5147,-83,470,,10423
-79.035728,35.932522,2019/08/03 23:14:23+00,13.31,12.88,13.55,14.89,19.51,17.52,15.29,92,48,1000.68,Chapel Hill Public Library,outside,35.932522,-79.035728,5147,-83,530,,10424
-79.035728,35.932522,2019/08/03 23:14:23+00,13.31,12.88,13.55,14.89,19.51,17.52,15.29,92,48,1000.68,Chapel Hill Public Library,outside,35.932522,-79.035728,5147,-83,590,,10425
-79.035728,35.932522,2019/08/03 23:14:23+00,13.31,12.88,13.55,14.89,19.51,17.52,15.29,92,48,1000.68,Chapel Hill Public Library,outside,35.932522,-79.035728,5147,-83,651,,10426
-79.035728,35.932522,2019/08/03 23:14:23+00,13.31,12.88,13.55,14.89,19.51,17.52,15.29,92,48,1000.68,Chapel Hill Public Library,outside,35.932522,-79.035728,5147,-83,710,,10427
-79.035728,35.932522,2019/08/03 23:14:23+00,13.31,12.88,13.55,14.89,19.51,17.52,15.29,92,48,1000.68,Chapel Hill Public Library,outside,35.932522,-79.035728,5147,-83,770,,10428
-79.035728,35.932522,2019/08/03 23:14:23+00,13.31,12.88,13.55,14.89,19.51,17.52,15.29,92,48,1000.68,Chapel Hill Public Library,outside,35.932522,-79.035728,5147,-83,830,,10429
-79.035728,35.932522,2019/08/03 23:14:23+00,13.31,12.88,13.55,14.89,19.51,17.52,15.29,92,48,1000.68,Chapel Hill Public Library,outside,35.932522,-79.035728,5147,-83,890,,10430
-79.035728,35.932522,2019/08/03 23:14:23+00,13.31,12.88,13.55,14.89,19.51,17.52,15.29,92,48,1000.68,Chapel Hill Public Library,outside,35.932522,-79.035728,5147,-83,950,,10431
-79.035728,35.932522,2019/08/08 23:59:36+00,13.55,12.88,14.94,16.31,19.19,17.57,15.32,90,46,998.02,Chapel Hill Public Library,outside,35.932522,-79.035728,1230,-81,5,,10432
-79.035728,35.932522,2019/08/08 23:59:36+00,13.55,12.88,14.94,16.31,19.19,17.57,15.32,90,46,998.02,Chapel Hill Public Library,outside,35.932522,-79.035728,1230,-81,65,,10433
-79.035728,35.932522,2019/08/08 23:59:36+00,13.55,12.88,14.94,16.31,19.19,17.57,15.32,90,46,998.02,Chapel Hill Public Library,outside,35.932522,-79.035728,1230,-81,125,,10434
-79.035728,35.932522,2019/08/08 23:59:36+00,13.55,12.88,14.94,16.31,19.19,17.57,15.32,90,46,998.02,Chapel Hill Public Library,outside,35.932522,-79.035728,1230,-81,185,,10435
-79.035728,35.932522,2019/08/08 23:59:36+00,13.55,12.88,14.94,16.31,19.19,17.57,15.32,90,46,998.02,Chapel Hill Public Library,outside,35.932522,-79.035728,1230,-81,245,,10436
-79.035728,35.932522,2019/08/08 23:59:36+00,13.55,12.88,14.94,16.31,19.19,17.57,15.32,90,46,998.02,Chapel Hill Public Library,outside,35.932522,-79.035728,1230,-81,305,,10437
-79.035728,35.932522,2019/08/08 23:59:36+00,13.55,12.88,14.94,16.31,19.19,17.57,15.32,90,46,998.02,Chapel Hill Public Library,outside,35.932522,-79.035728,1230,-81,365,,10438
-79.035728,35.932522,2019/08/08 23:59:36+00,13.55,12.88,14.94,16.31,19.19,17.57,15.32,90,46,998.02,Chapel Hill Public Library,outside,35.932522,-79.035728,1230,-81,425,,10439
-79.035728,35.932522,2019/08/08 23:59:36+00,13.55,12.88,14.94,16.31,19.19,17.57,15.32,90,46,998.02,Chapel Hill Public Library,outside,35.932522,-79.035728,1230,-81,485,,10440
-79.035728,35.932522,2019/08/08 23:59:36+00,13.55,12.88,14.94,16.31,19.19,17.57,15.32,90,46,998.02,Chapel Hill Public Library,outside,35.932522,-79.035728,1230,-81,545,,10441
-79.035728,35.932522,2019/08/08 23:59:36+00,13.55,12.88,14.94,16.31,19.19,17.57,15.32,90,46,998.02,Chapel Hill Public Library,outside,35.932522,-79.035728,1230,-81,605,,10442
-79.035728,35.932522,2019/08/08 23:59:36+00,13.55,12.88,14.94,16.31,19.19,17.57,15.32,90,46,998.02,Chapel Hill Public Library,outside,35.932522,-79.035728,1230,-81,665,,10443
-79.035728,35.932522,2019/08/08 23:59:36+00,13.55,12.88,14.94,16.31,19.19,17.57,15.32,90,46,998.02,Chapel Hill Public Library,outside,35.932522,-79.035728,1230,-81,725,,10444
-79.035728,35.932522,2019/08/09 12:44:42+00,16.85,13.68,15.08,16.33,19.18,17.57,15.32,89,48,1000.01,Chapel Hill Public Library,outside,35.932522,-79.035728,242,-86,20,,10445
-79.035728,35.932522,2019/08/09 13:45:15+00,16.48,14.19,15.17,16.34,19.16,17.57,15.32,93,43,1000.09,Chapel Hill Public Library,outside,35.932522,-79.035728,1130,-82,19,,10446
-79.035728,35.932522,2019/08/09 13:45:15+00,16.48,14.19,15.17,16.34,19.16,17.57,15.32,93,43,1000.09,Chapel Hill Public Library,outside,35.932522,-79.035728,1130,-82,79,,10447
-79.035728,35.932522,2019/08/09 13:45:15+00,16.48,14.19,15.17,16.34,19.16,17.57,15.32,93,43,1000.09,Chapel Hill Public Library,outside,35.932522,-79.035728,1130,-82,139,,10448
-79.035728,35.932522,2019/07/21 11:58:41+00,18.1,17.48,15.29,14.43,14.25,14.96,14.85,90,55,1002.66,Chapel Hill Public Library,outside,35.932522,-79.035728,3042,-86,6,,10449
-79.035728,35.932522,2019/07/22 16:00:53+00,5.06,6.6,8.89,9.75,12.62,14.35,14.77,104,32,1001.13,Chapel Hill Public Library,outside,35.932522,-79.035728,2285,-81,4,,10450
-79.035728,35.932522,2019/07/23 18:53:19+00,1.42,5.57,6.33,6.86,10.13,13.33,14.6,75,69,998.59,Chapel Hill Public Library,outside,35.932522,-79.035728,1081,-83,11,,10451
-79.035728,35.932522,2019/08/04 20:51:54+00,14,13.23,13.56,14.71,19.37,17.49,15.29,83,64,1001.05,Chapel Hill Public Library,outside,35.932522,-79.035728,2088,-82,133,,10452
-79.035728,35.932522,2019/07/20 04:04:36+00,15.59,14.92,15.04,14.99,13.79,14.96,14.85,90,49,1001.06,Chapel Hill Public Library,outside,35.932522,-79.035728,14131,-86,0,,10453
-79.035728,35.932522,2019/08/09 13:45:15+00,16.48,14.19,15.17,16.34,19.16,17.57,15.32,93,43,1000.09,Chapel Hill Public Library,outside,35.932522,-79.035728,1130,-82,199,,10454
-79.035728,35.932522,2019/08/09 17:09:58+00,15.46,14.32,15.18,16.32,19.15,17.57,15.32,103,32,999.57,Chapel Hill Public Library,outside,35.932522,-79.035728,842,-83,55,,10455
-79.035728,35.932522,2019/08/09 19:04:24+00,18.03,14.86,15.31,16.35,19.14,17.57,15.32,101,30,995.9,Chapel Hill Public Library,outside,35.932522,-79.035728,1230,-82,0,,10456
-79.035728,35.932522,2019/08/09 19:04:24+00,18.03,14.86,15.31,16.35,19.14,17.57,15.32,101,30,995.9,Chapel Hill Public Library,outside,35.932522,-79.035728,1230,-82,60,,10457
-79.035728,35.932522,2019/08/09 19:04:24+00,18.03,14.86,15.31,16.35,19.14,17.57,15.32,101,30,995.9,Chapel Hill Public Library,outside,35.932522,-79.035728,1230,-82,120,,10458
-79.035728,35.932522,2019/08/09 19:04:24+00,18.03,14.86,15.31,16.35,19.14,17.57,15.32,101,30,995.9,Chapel Hill Public Library,outside,35.932522,-79.035728,1230,-82,180,,10459
-79.035728,35.932522,2019/08/09 19:04:24+00,18.03,14.86,15.31,16.35,19.14,17.57,15.32,101,30,995.9,Chapel Hill Public Library,outside,35.932522,-79.035728,1230,-82,240,,10460
-79.035728,35.932522,2019/08/09 23:45:32+00,15.25,15.26,15.38,16.27,19.07,17.56,15.32,96,39,997.81,Chapel Hill Public Library,outside,35.932522,-79.035728,1081,-83,19,,10461
-79.035728,35.932522,2019/08/10 01:02:40+00,17.12,16.18,15.72,16.35,19.03,17.56,15.32,90,46,998.45,Chapel Hill Public Library,outside,35.932522,-79.035728,963,-84,2,,10462
-79.035728,35.932522,2019/08/10 01:28:20+00,17.8,16.52,15.89,16.4,19.02,17.56,15.32,89,49,998.73,Chapel Hill Public Library,outside,35.932522,-79.035728,2506,-80,36,,10463
-79.035728,35.932522,2019/08/10 01:28:20+00,17.8,16.52,15.89,16.4,19.02,17.56,15.32,89,49,998.73,Chapel Hill Public Library,outside,35.932522,-79.035728,2506,-80,96,,10464
